OrderNumber,OrderDate,CurrencyCode,_SalesAM_ID,_CustomerID,_SiteID,_ProductID,Order Quantity,Discount Applied,Unit Price,Unit Cost
SO - 0003650,7/22/2019,RWF,16,49,328,16,8,0.15,"3,832.40","2,376.09"
SO - 0003651,7/22/2019,RWF,7,16,327,36,1,0.15,"1,762.10",722.46
SO - 0003652,7/23/2019,RWF,4,18,344,37,4,0.075,978.20,469.54
SO - 0003653,7/23/2019,RWF,2,15,138,36,6,0.1,"3,825.70","2,218.91"
SO - 0003654,7/23/2019,RWF,5,35,98,42,3,0.05,737.00,582.23
SO - 0003655,7/23/2019,RWF,1,27,60,34,3,0.075,"1,969.80","1,260.67"
SO - 0003656,7/23/2019,RWF,4,43,74,9,4,0.05,"1,058.60",423.44
SO - 0003657,7/23/2019,RWF,1,27,214,41,7,0.075,180.90,72.36
SO - 0003658,7/23/2019,RWF,15,2,328,37,8,0.3,"2,519.20","1,964.98"
SO - 0003659,7/23/2019,RWF,16,32,288,33,3,0.075,"3,839.10","2,073.11"
SO - 0003660,7/24/2019,RWF,28,21,30,31,7,0.075,"5,226.00","3,814.98"
SO - 0003661,7/24/2019,RWF,15,25,355,26,1,0.075,268.00,217.08
SO - 0003662,7/24/2019,RWF,4,19,343,31,3,0.075,"1,742.00","1,027.78"
SO - 0003663,7/24/2019,RWF,18,2,124,23,7,0.05,871.00,435.50
SO - 0003664,7/24/2019,RWF,6,3,235,16,1,0.2,247.90,138.82
SO - 0003665,7/24/2019,RWF,20,13,325,34,2,0.075,"1,869.30",915.96
SO - 0003666,7/24/2019,RWF,2,21,228,44,6,0.05,"2,579.50","1,160.78"
SO - 0003667,7/24/2019,RWF,11,16,73,30,8,0.075,"1,956.40","1,212.97"
SO - 0003668,7/24/2019,RWF,15,20,205,5,1,0.05,"2,519.20","1,864.21"
SO - 0003669,7/25/2019,RWF,11,46,325,44,1,0.4,797.30,597.98
SO - 0003670,7/25/2019,RWF,19,30,233,42,3,0.075,"5,366.70","3,542.02"
SO - 0003671,7/25/2019,RWF,4,30,138,11,3,0.2,"3,343.30","1,370.75"
SO - 0003672,7/25/2019,RWF,1,20,229,17,2,0.2,"3,939.60","2,836.51"
SO - 0003673,7/25/2019,RWF,24,36,52,21,5,0.075,"2,659.90","1,542.74"
SO - 0003674,7/26/2019,RWF,13,49,279,42,4,0.1,737.00,405.35
SO - 0003675,7/26/2019,RWF,13,13,213,39,4,0.075,"3,108.80","2,549.22"
SO - 0003676,7/26/2019,RWF,28,9,192,40,5,0.3,"3,423.70","2,191.17"
SO - 0003677,7/26/2019,RWF,8,20,60,10,1,0.05,180.90,121.20
SO - 0003678,7/26/2019,RWF,14,12,283,5,8,0.05,"1,232.80",505.45
SO - 0003679,7/26/2019,RWF,21,47,202,41,7,0.075,"6,311.40","3,218.81"
SO - 0003680,7/26/2019,RWF,14,7,310,46,4,0.15,"1,072.00",728.96
SO - 0003681,7/26/2019,RWF,7,36,278,17,7,0.075,268.00,155.44
SO - 0003682,7/27/2019,RWF,17,42,210,11,7,0.05,951.40,627.92
SO - 0003683,7/27/2019,RWF,17,35,235,1,5,0.1,"2,592.90","2,203.97"
SO - 0003684,7/27/2019,RWF,15,23,124,11,6,0.075,"1,159.10",741.82
SO - 0003685,7/27/2019,RWF,13,17,81,38,1,0.075,"2,532.60","1,646.19"
SO - 0003686,7/27/2019,RWF,8,33,216,29,6,0.2,"1,996.60","1,557.35"
SO - 0003687,7/27/2019,RWF,28,23,236,2,5,0.075,"1,051.90",610.10
SO - 0003688,7/27/2019,RWF,13,29,165,40,2,0.15,"1,842.50",773.85
SO - 0003689,7/27/2019,RWF,21,42,291,5,5,0.1,"2,438.80","1,926.65"
SO - 0003690,7/28/2019,RWF,14,37,147,27,2,0.15,"3,999.90","2,279.94"
SO - 0003691,7/28/2019,RWF,5,39,316,39,6,0.075,"3,892.70","2,413.47"
SO - 0003692,7/28/2019,RWF,12,13,25,37,3,0.1,"3,959.70","3,048.97"
SO - 0003693,7/28/2019,RWF,11,5,135,32,4,0.05,"6,204.20","4,963.36"
SO - 0003694,7/28/2019,RWF,2,11,238,45,2,0.075,"1,098.80",791.14
SO - 0003695,7/28/2019,RWF,7,36,165,28,4,0.2,"1,916.20","1,398.83"
SO - 0003696,7/28/2019,RWF,9,30,201,45,8,0.1,"3,986.50","3,149.34"
SO - 0003697,7/29/2019,RWF,17,45,161,6,7,0.15,"2,532.60","1,874.12"
SO - 0003698,7/29/2019,RWF,24,34,59,2,4,0.075,"1,011.70",566.55
SO - 0003699,7/29/2019,RWF,19,4,362,19,8,0.05,"6,331.50","2,975.81"
SO - 0003700,7/29/2019,RWF,22,24,358,30,2,0.3,"5,413.60","3,735.38"
SO - 0003701,7/29/2019,RWF,9,31,112,42,8,0.1,234.50,136.01
SO - 0003702,7/29/2019,RWF,22,33,129,23,5,0.2,241.20,168.84
SO - 0003703,7/29/2019,RWF,6,44,107,1,5,0.075,247.90,168.57
SO - 0003704,7/29/2019,RWF,15,9,252,10,6,0.3,"6,559.30","3,345.24"
SO - 0003705,7/29/2019,RWF,3,25,194,9,3,0.15,"1,989.90","1,591.92"
SO - 0003706,7/29/2019,RWF,14,18,313,36,8,0.05,964.80,627.12
SO - 0003707,7/30/2019,RWF,3,1,192,38,8,0.075,"1,072.00",536.00
SO - 0003708,7/30/2019,RWF,28,14,11,4,4,0.05,187.60,146.33
SO - 0003709,7/31/2019,RWF,16,41,231,5,6,0.05,"3,919.50","1,607.00"
SO - 0003710,7/31/2019,RWF,22,35,152,35,7,0.05,"2,418.70","1,547.97"
SO - 0003711,7/31/2019,RWF,11,14,182,4,8,0.4,"3,350.00","1,641.50"
SO - 0003712,7/31/2019,RWF,2,42,140,43,2,0.075,"3,966.40","2,221.18"
SO - 0003713,7/31/2019,RWF,24,27,15,44,5,0.2,"3,999.90","2,279.94"
SO - 0003714,7/31/2019,RWF,24,32,17,21,6,0.2,"1,192.60",536.67
SO - 0003715,7/31/2019,RWF,17,22,93,27,6,0.15,"1,085.40",857.47
SO - 0003716,7/31/2019,RWF,6,35,149,2,4,0.05,"5,728.50","3,437.10"
SO - 0003717,7/31/2019,RWF,8,7,117,47,4,0.075,"1,045.20",533.05
SO - 0003718,7/31/2019,RWF,7,28,145,6,8,0.05,"2,633.10","1,474.54"
SO - 0003719,7/31/2019,RWF,19,42,333,10,7,0.05,"1,855.90","1,447.60"
SO - 0003720,7/31/2019,RWF,23,11,215,12,2,0.075,"2,345.00","1,664.95"
SO - 0003721,8/1/2019,RWF,15,32,216,15,4,0.075,"5,735.20","2,810.25"
SO - 0003722,8/1/2019,RWF,15,8,146,34,4,0.05,"2,271.30","1,612.62"
SO - 0003723,8/1/2019,RWF,26,1,261,7,4,0.05,"1,849.20","1,312.93"
SO - 0003724,8/1/2019,RWF,22,4,359,29,7,0.1,"3,832.40","1,647.93"
SO - 0003725,8/1/2019,RWF,21,1,92,42,6,0.05,"2,613.00","1,776.84"
SO - 0003726,8/1/2019,RWF,22,18,62,11,5,0.15,187.60,157.58
SO - 0003727,8/1/2019,RWF,19,35,143,2,1,0.3,180.90,115.78
SO - 0003728,8/1/2019,RWF,8,26,82,37,3,0.075,"5,138.90","3,597.23"
SO - 0003729,8/1/2019,RWF,6,35,341,3,7,0.05,"6,210.90","4,223.41"
SO - 0003730,8/1/2019,RWF,23,33,51,37,3,0.075,254.60,201.13
SO - 0003731,8/1/2019,RWF,21,46,261,23,3,0.1,"1,005.00",502.50
SO - 0003732,8/1/2019,RWF,25,30,302,22,2,0.05,"2,432.10","1,580.87"
SO - 0003733,8/1/2019,RWF,27,22,251,7,2,0.075,247.90,126.43
SO - 0003734,8/1/2019,RWF,26,33,163,22,2,0.1,"1,132.30",668.06
SO - 0003735,8/2/2019,RWF,12,29,118,43,8,0.075,"1,038.50",664.64
SO - 0003736,8/2/2019,RWF,26,50,240,1,4,0.05,207.70,89.31
SO - 0003737,8/2/2019,RWF,26,19,168,14,7,0.05,"2,311.50","1,733.63"
SO - 0003738,8/2/2019,RWF,1,35,211,40,2,0.075,"3,001.60","2,341.25"
SO - 0003739,8/2/2019,RWF,14,4,301,22,2,0.05,167.50,110.55
SO - 0003740,8/2/2019,RWF,28,38,266,23,4,0.075,"3,859.20","2,006.78"
SO - 0003741,8/2/2019,RWF,3,19,286,33,3,0.05,234.50,133.67
SO - 0003742,8/2/2019,RWF,16,1,95,21,4,0.15,"1,031.80",691.31
SO - 0003743,8/2/2019,RWF,21,18,34,18,5,0.05,"3,819.00","2,826.06"
SO - 0003744,8/2/2019,RWF,23,27,75,37,7,0.075,"3,678.30","2,464.46"
SO - 0003745,8/2/2019,RWF,5,31,262,44,6,0.075,971.50,417.75
SO - 0003746,8/2/2019,RWF,6,47,219,30,2,0.4,"6,009.90","4,507.43"
SO - 0003747,8/2/2019,RWF,16,47,323,21,1,0.4,"1,118.90",783.23
SO - 0003748,8/2/2019,RWF,8,45,246,6,7,0.05,"2,693.40","2,073.92"
SO - 0003749,8/3/2019,RWF,4,18,29,29,4,0.05,"1,748.70","1,346.50"
SO - 0003750,8/3/2019,RWF,12,22,173,29,2,0.075,"1,728.60","1,175.45"
SO - 0003751,8/3/2019,RWF,24,28,226,34,1,0.4,"3,959.70","2,217.43"
SO - 0003752,8/3/2019,RWF,25,3,236,38,2,0.05,783.90,423.31
SO - 0003753,8/3/2019,RWF,12,6,322,12,7,0.075,"1,795.60","1,400.57"
SO - 0003754,8/3/2019,RWF,15,41,62,41,4,0.15,"5,969.70","3,343.03"
SO - 0003755,8/3/2019,RWF,1,38,182,31,2,0.075,"2,579.50","2,115.19"
SO - 0003756,8/4/2019,RWF,6,34,125,3,5,0.3,221.10,128.24
SO - 0003757,8/4/2019,RWF,3,44,7,22,7,0.1,"2,445.50","1,393.94"
SO - 0003758,8/4/2019,RWF,21,42,103,30,6,0.3,"1,118.90",626.58
SO - 0003759,8/4/2019,RWF,19,43,298,16,6,0.15,"1,246.20",598.18
SO - 0003760,8/4/2019,RWF,20,3,257,13,8,0.05,"1,199.30",575.66
SO - 0003761,8/4/2019,RWF,15,41,96,15,5,0.075,174.20,116.71
SO - 0003762,8/5/2019,RWF,22,46,306,39,3,0.075,"5,976.40","3,227.26"
SO - 0003763,8/5/2019,RWF,26,11,195,43,7,0.075,"3,423.70","2,533.54"
SO - 0003764,8/5/2019,RWF,28,28,233,25,2,0.2,"1,025.10",584.31
SO - 0003765,8/5/2019,RWF,25,50,156,45,5,0.05,"3,979.80","2,626.67"
SO - 0003766,8/5/2019,RWF,15,32,257,46,5,0.05,"3,825.70","3,213.59"
SO - 0003767,8/5/2019,RWF,15,28,45,20,5,0.05,"3,892.70","2,063.13"
SO - 0003768,8/5/2019,RWF,24,8,204,9,7,0.05,"1,018.40",672.14
SO - 0003769,8/6/2019,RWF,11,25,305,25,6,0.2,"1,005.00",783.90
SO - 0003770,8/6/2019,RWF,26,28,78,36,1,0.05,"5,333.20","4,159.90"
SO - 0003771,8/6/2019,RWF,26,43,231,40,8,0.075,"2,378.50","2,021.73"
SO - 0003772,8/6/2019,RWF,4,20,52,45,5,0.05,"1,989.90","1,452.63"
SO - 0003773,8/6/2019,RWF,12,37,7,16,6,0.05,"2,479.00","2,007.99"
SO - 0003774,8/6/2019,RWF,8,10,30,17,7,0.075,984.90,551.54
SO - 0003775,8/6/2019,RWF,17,5,1,16,7,0.05,891.10,516.84
SO - 0003776,8/6/2019,RWF,11,26,126,47,7,0.1,"4,013.30","2,969.84"
SO - 0003777,8/6/2019,RWF,7,5,252,7,7,0.075,"6,331.50","3,292.38"
SO - 0003778,8/6/2019,RWF,16,14,186,21,2,0.075,"5,286.30","2,537.42"
SO - 0003779,8/6/2019,RWF,22,32,251,31,3,0.05,"1,715.20","1,011.97"
SO - 0003780,8/6/2019,RWF,26,41,242,19,5,0.075,"1,065.30",703.10
SO - 0003781,8/7/2019,RWF,14,34,332,45,1,0.075,"2,505.80","1,553.60"
SO - 0003782,8/7/2019,RWF,8,15,220,10,6,0.075,"1,005.00",743.70
SO - 0003783,8/7/2019,RWF,9,28,156,6,6,0.075,"1,005.00",623.10
SO - 0003784,8/7/2019,RWF,10,18,238,45,5,0.15,"1,755.40",947.92
SO - 0003785,8/8/2019,RWF,12,20,207,34,1,0.075,"1,815.70","1,143.89"
SO - 0003786,8/8/2019,RWF,11,13,365,33,8,0.05,"2,479.00","1,090.76"
SO - 0003787,8/8/2019,RWF,23,20,134,20,5,0.075,"2,405.30","1,250.76"
SO - 0003788,8/8/2019,RWF,24,40,254,2,4,0.15,"5,480.60","3,946.03"
SO - 0003789,8/8/2019,RWF,1,19,29,34,5,0.1,268.00,166.16
SO - 0003790,8/8/2019,RWF,9,36,279,16,6,0.075,"6,331.50","2,595.92"
SO - 0003791,8/8/2019,RWF,1,8,137,3,4,0.2,730.30,365.15
SO - 0003792,8/8/2019,RWF,10,27,4,39,3,0.075,187.60,146.33
SO - 0003793,8/8/2019,RWF,17,22,127,32,4,0.3,"3,819.00","2,329.59"
SO - 0003794,8/8/2019,RWF,21,48,194,39,2,0.1,241.20,135.07
SO - 0003795,8/8/2019,RWF,13,19,223,33,8,0.2,"1,299.80",961.85
SO - 0003796,8/8/2019,RWF,7,7,344,34,3,0.1,"1,112.20",456.00
SO - 0003797,8/8/2019,RWF,17,49,344,29,8,0.075,"4,006.60","2,844.69"
SO - 0003798,8/9/2019,RWF,28,32,328,10,8,0.05,978.20,596.70
SO - 0003799,8/9/2019,RWF,9,38,129,5,4,0.05,"1,045.20",616.67
SO - 0003800,8/9/2019,RWF,28,47,156,8,3,0.15,"5,621.30","2,754.44"
SO - 0003801,8/9/2019,RWF,13,50,205,33,1,0.3,"1,092.10",862.76
SO - 0003802,8/9/2019,RWF,5,24,17,8,4,0.075,877.70,438.85
SO - 0003803,8/9/2019,RWF,18,36,38,47,5,0.075,"1,889.40","1,190.32"
SO - 0003804,8/10/2019,RWF,17,48,297,20,8,0.075,"1,078.70",485.42
SO - 0003805,8/10/2019,RWF,2,27,277,12,6,0.075,"1,145.70",928.02
SO - 0003806,8/10/2019,RWF,9,13,244,29,4,0.1,924.60,369.84
SO - 0003807,8/10/2019,RWF,19,20,323,21,6,0.1,"1,105.50",795.96
SO - 0003808,8/10/2019,RWF,13,3,306,45,7,0.15,991.60,495.80
SO - 0003809,8/10/2019,RWF,3,7,315,16,3,0.15,897.80,664.37
SO - 0003810,8/10/2019,RWF,23,8,21,26,3,0.075,"3,946.30","1,617.98"
SO - 0003811,8/10/2019,RWF,13,45,300,13,2,0.05,"6,150.60","2,890.78"
SO - 0003812,8/10/2019,RWF,9,12,334,36,8,0.075,214.40,145.79
SO - 0003813,8/11/2019,RWF,27,36,74,13,3,0.15,247.90,163.61
SO - 0003814,8/11/2019,RWF,6,10,205,5,8,0.1,"3,959.70","3,207.36"
SO - 0003815,8/11/2019,RWF,24,35,363,45,6,0.075,"3,798.90","2,887.16"
SO - 0003816,8/11/2019,RWF,23,21,234,4,1,0.2,"3,912.80","1,799.89"
SO - 0003817,8/11/2019,RWF,17,34,204,24,6,0.05,261.30,109.75
SO - 0003818,8/11/2019,RWF,28,1,57,40,7,0.05,"2,331.60","1,515.54"
SO - 0003819,8/12/2019,RWF,16,17,177,22,3,0.2,"1,098.80",802.12
SO - 0003820,8/12/2019,RWF,26,12,205,22,4,0.075,"3,946.30","3,196.50"
SO - 0003821,8/12/2019,RWF,28,8,309,42,1,0.1,"1,855.90",890.83
SO - 0003822,8/12/2019,RWF,26,50,144,22,2,0.15,"5,768.70","2,711.29"
SO - 0003823,8/12/2019,RWF,15,23,268,33,5,0.1,737.00,346.39
SO - 0003824,8/12/2019,RWF,22,11,69,39,8,0.05,"5,996.50","2,398.60"
SO - 0003825,8/12/2019,RWF,14,35,32,43,7,0.1,"1,058.60",899.81
SO - 0003826,8/12/2019,RWF,16,16,185,21,6,0.075,897.80,619.48
SO - 0003827,8/13/2019,RWF,18,43,33,42,5,0.075,"2,613.00","1,332.63"
SO - 0003828,8/13/2019,RWF,22,5,98,46,5,0.1,"5,621.30","3,316.57"
SO - 0003829,8/13/2019,RWF,18,1,229,20,4,0.05,951.40,732.58
SO - 0003830,8/13/2019,RWF,20,35,298,13,5,0.05,187.60,80.67
SO - 0003831,8/13/2019,RWF,16,4,244,22,7,0.15,"3,886.00","2,409.32"
SO - 0003832,8/13/2019,RWF,28,31,106,15,6,0.05,"1,815.70",980.48
SO - 0003833,8/13/2019,RWF,7,4,199,26,4,0.2,"2,834.10","1,927.19"
SO - 0003834,8/14/2019,RWF,18,49,130,34,7,0.05,971.50,670.34
SO - 0003835,8/14/2019,RWF,27,5,146,44,7,0.1,180.90,86.83
SO - 0003836,8/14/2019,RWF,16,12,95,37,5,0.15,207.70,114.24
SO - 0003837,8/14/2019,RWF,15,23,144,36,3,0.05,"3,979.80","2,706.26"
SO - 0003838,8/14/2019,RWF,3,13,290,19,4,0.3,221.10,154.77
SO - 0003839,8/14/2019,RWF,22,9,139,12,5,0.2,"1,058.60",497.54
SO - 0003840,8/14/2019,RWF,19,22,258,4,3,0.15,"5,929.50","3,557.70"
SO - 0003841,8/14/2019,RWF,22,46,53,15,4,0.4,904.50,479.39
SO - 0003842,8/14/2019,RWF,26,7,194,28,5,0.05,"2,331.60","1,911.91"
SO - 0003843,8/14/2019,RWF,27,8,161,15,2,0.3,"1,976.50","1,620.73"
SO - 0003844,8/14/2019,RWF,16,47,349,5,8,0.05,"5,748.60","4,483.91"
SO - 0003845,8/14/2019,RWF,28,9,139,41,8,0.15,"1,319.90",725.95
SO - 0003846,8/15/2019,RWF,16,7,47,19,8,0.05,958.10,488.63
SO - 0003847,8/15/2019,RWF,8,46,355,34,3,0.05,"5,641.40","4,174.64"
SO - 0003848,8/15/2019,RWF,28,27,234,29,8,0.075,743.70,349.54
SO - 0003849,8/15/2019,RWF,27,5,278,18,1,0.15,"3,819.00","1,909.50"
SO - 0003850,8/15/2019,RWF,8,32,342,47,6,0.15,"2,653.20","1,485.79"
SO - 0003851,8/15/2019,RWF,15,1,366,37,2,0.1,"1,943.00","1,088.08"
SO - 0003852,8/15/2019,RWF,15,40,174,11,7,0.05,"1,929.60","1,543.68"
SO - 0003853,8/15/2019,RWF,16,44,260,13,2,0.075,"1,809.00","1,338.66"
SO - 0003854,8/15/2019,RWF,28,36,351,9,2,0.075,"1,005.00",814.05
SO - 0003855,8/15/2019,RWF,27,34,197,38,2,0.075,"1,721.90","1,102.02"
SO - 0003856,8/16/2019,RWF,19,18,95,32,2,0.2,837.50,368.50
SO - 0003857,8/16/2019,RWF,6,39,143,37,2,0.05,"3,852.50","3,236.10"
SO - 0003858,8/16/2019,RWF,4,27,15,16,5,0.075,"3,644.80","2,842.94"
SO - 0003859,8/16/2019,RWF,21,50,50,25,2,0.075,227.80,120.73
SO - 0003860,8/16/2019,RWF,23,12,56,7,7,0.075,"3,370.10","2,055.76"
SO - 0003861,8/16/2019,RWF,16,40,328,30,7,0.05,"1,051.90",557.51
SO - 0003862,8/16/2019,RWF,3,41,85,17,6,0.05,"3,966.40","3,331.78"
SO - 0003863,8/17/2019,RWF,2,22,264,2,7,0.075,241.20,96.48
SO - 0003864,8/17/2019,RWF,14,23,67,2,3,0.075,"3,149.00","1,731.95"
SO - 0003865,8/17/2019,RWF,20,43,253,41,3,0.075,911.20,728.96
SO - 0003866,8/17/2019,RWF,6,29,154,5,3,0.15,"2,345.00","1,758.75"
SO - 0003867,8/17/2019,RWF,5,20,247,32,5,0.05,"5,313.10","2,125.24"
SO - 0003868,8/17/2019,RWF,3,1,8,44,3,0.075,"2,512.50","1,331.63"
SO - 0003869,8/17/2019,RWF,10,7,125,6,5,0.05,"4,020.00","2,291.40"
SO - 0003870,8/17/2019,RWF,1,11,88,40,2,0.4,194.30,122.41
SO - 0003871,8/18/2019,RWF,20,16,58,13,4,0.075,790.60,434.83
SO - 0003872,8/18/2019,RWF,19,47,361,37,8,0.075,"3,242.80","2,464.53"
SO - 0003873,8/18/2019,RWF,8,28,163,39,7,0.15,234.50,164.15
SO - 0003874,8/18/2019,RWF,21,36,74,12,5,0.05,"5,494.00","3,626.04"
SO - 0003875,8/18/2019,RWF,14,41,257,38,1,0.075,"2,613.00","1,907.49"
SO - 0003876,8/18/2019,RWF,25,36,115,16,5,0.05,"1,159.10",544.78
SO - 0003877,8/18/2019,RWF,4,34,309,1,1,0.075,"1,809.00",777.87
SO - 0003878,8/18/2019,RWF,23,10,34,14,2,0.05,"1,018.40",855.46
SO - 0003879,8/18/2019,RWF,9,6,4,47,5,0.05,"1,273.00","1,043.86"
SO - 0003880,8/18/2019,RWF,14,48,250,43,7,0.2,207.70,157.85
SO - 0003881,8/19/2019,RWF,16,40,29,6,4,0.075,857.60,651.78
SO - 0003882,8/19/2019,RWF,4,31,222,36,4,0.4,"1,246.20",610.64
SO - 0003883,8/19/2019,RWF,1,40,26,22,5,0.15,"1,681.70",790.40
SO - 0003884,8/19/2019,RWF,24,12,355,12,3,0.075,"3,953.00","2,569.45"
SO - 0003885,8/20/2019,RWF,8,10,32,8,6,0.075,"3,765.40","2,372.20"
SO - 0003886,8/20/2019,RWF,26,46,86,31,8,0.05,"1,072.00",621.76
SO - 0003887,8/20/2019,RWF,2,36,166,42,4,0.1,"1,822.40","1,457.92"
SO - 0003888,8/20/2019,RWF,20,15,94,39,7,0.1,951.40,618.41
SO - 0003889,8/20/2019,RWF,21,39,60,6,7,0.4,"1,882.70",903.70
SO - 0003890,8/20/2019,RWF,12,7,155,8,5,0.1,917.90,614.99
SO - 0003891,8/20/2019,RWF,2,13,332,30,5,0.075,"5,648.10","4,574.96"
SO - 0003892,8/20/2019,RWF,13,17,46,9,3,0.15,"1,916.20",804.80
SO - 0003893,8/20/2019,RWF,24,47,56,25,8,0.05,"1,876.00","1,050.56"
SO - 0003894,8/20/2019,RWF,16,2,343,29,5,0.075,797.30,414.60
SO - 0003895,8/20/2019,RWF,17,35,63,18,6,0.075,"1,058.60",656.33
SO - 0003896,8/20/2019,RWF,5,39,51,36,6,0.2,"3,725.20","2,644.89"
SO - 0003897,8/21/2019,RWF,26,26,334,22,8,0.05,"1,098.80",670.27
SO - 0003898,8/21/2019,RWF,24,41,192,44,5,0.05,"3,825.70","1,912.85"
SO - 0003899,8/21/2019,RWF,15,1,31,13,2,0.05,"6,492.30","2,661.84"
SO - 0003900,8/21/2019,RWF,13,3,231,38,4,0.075,"1,085.40",879.17
SO - 0003901,8/21/2019,RWF,3,12,1,29,1,0.4,"1,728.60","1,019.87"
SO - 0003902,8/21/2019,RWF,15,8,291,7,8,0.05,"1,916.20","1,379.66"
SO - 0003903,8/21/2019,RWF,7,37,321,4,6,0.1,"3,336.60","2,469.08"
SO - 0003904,8/21/2019,RWF,4,42,260,22,8,0.05,227.80,161.74
SO - 0003905,8/21/2019,RWF,18,12,244,32,6,0.2,"2,666.60","1,839.95"
SO - 0003906,8/21/2019,RWF,6,23,132,7,1,0.1,167.50,112.23
SO - 0003907,8/22/2019,RWF,12,13,280,36,5,0.075,"3,812.30","2,630.49"
SO - 0003908,8/22/2019,RWF,11,17,194,19,8,0.1,"3,149.00","1,952.38"
SO - 0003909,8/22/2019,RWF,27,45,366,47,3,0.05,"3,886.00","1,632.12"
SO - 0003910,8/22/2019,RWF,10,18,85,45,8,0.15,"5,293.00","2,487.71"
SO - 0003911,8/22/2019,RWF,22,10,287,13,7,0.1,"1,045.20",825.71
SO - 0003912,8/22/2019,RWF,28,49,295,20,4,0.075,"3,376.80","2,026.08"
SO - 0003913,8/22/2019,RWF,12,47,155,25,4,0.075,"1,768.80","1,167.41"
SO - 0003914,8/23/2019,RWF,13,26,168,39,7,0.2,"2,331.60","1,678.75"
SO - 0003915,8/23/2019,RWF,9,5,314,23,4,0.05,"1,092.10",513.29
SO - 0003916,8/23/2019,RWF,28,17,210,20,2,0.05,"2,432.10","1,897.04"
SO - 0003917,8/23/2019,RWF,19,37,141,40,5,0.1,737.00,523.27
SO - 0003918,8/23/2019,RWF,2,31,4,2,1,0.075,"1,105.50",851.24
SO - 0003919,8/23/2019,RWF,20,25,48,24,5,0.1,"2,807.30","2,049.33"
SO - 0003920,8/24/2019,RWF,16,13,78,30,3,0.05,"2,284.70","1,690.68"
SO - 0003921,8/24/2019,RWF,6,46,114,32,3,0.2,"1,118.90",648.96
SO - 0003922,8/24/2019,RWF,8,32,340,26,5,0.1,"2,224.40","1,468.10"
SO - 0003923,8/24/2019,RWF,24,1,201,11,3,0.1,"1,983.20",872.61
SO - 0003924,8/24/2019,RWF,24,9,262,46,8,0.05,"1,132.30",486.89
SO - 0003925,8/24/2019,RWF,2,7,295,20,7,0.05,"1,929.60","1,041.98"
SO - 0003926,8/24/2019,RWF,15,20,259,9,5,0.05,"3,993.20","1,836.87"
SO - 0003927,8/24/2019,RWF,26,41,248,47,5,0.05,207.70,128.77
SO - 0003928,8/25/2019,RWF,19,42,67,43,4,0.05,"1,072.00",793.28
SO - 0003929,8/25/2019,RWF,26,10,38,5,7,0.075,"6,532.50","2,939.63"
SO - 0003930,8/25/2019,RWF,11,12,347,43,3,0.3,"1,983.20","1,427.90"
SO - 0003931,8/25/2019,RWF,9,18,288,35,4,0.05,"1,916.20","1,015.59"
SO - 0003932,8/25/2019,RWF,21,9,225,13,7,0.075,"3,919.50","1,685.39"
SO - 0003933,8/25/2019,RWF,7,21,288,25,8,0.1,"6,277.90","2,636.72"
SO - 0003934,8/25/2019,RWF,27,7,85,19,1,0.05,"1,031.80",588.13
SO - 0003935,8/25/2019,RWF,4,18,67,8,2,0.15,"2,606.30","2,137.17"
SO - 0003936,8/25/2019,RWF,21,22,332,24,2,0.05,"2,003.30","1,282.11"
SO - 0003937,8/25/2019,RWF,26,5,262,30,5,0.15,"5,601.20","2,296.49"
SO - 0003938,8/26/2019,RWF,5,44,103,46,1,0.15,"2,525.90","1,793.39"
SO - 0003939,8/26/2019,RWF,27,46,286,12,2,0.05,"2,304.80","1,590.31"
SO - 0003940,8/26/2019,RWF,7,29,46,8,7,0.15,"2,010.00","1,447.20"
SO - 0003941,8/26/2019,RWF,27,24,92,5,7,0.1,167.50,110.55
SO - 0003942,8/26/2019,RWF,16,34,121,23,3,0.1,"2,525.90","1,010.36"
SO - 0003943,8/27/2019,RWF,12,3,343,5,1,0.075,"1,192.60",500.89
SO - 0003944,8/27/2019,RWF,5,44,11,25,1,0.1,268.00,171.52
SO - 0003945,8/27/2019,RWF,16,35,255,16,4,0.15,"1,132.30",611.44
SO - 0003946,8/27/2019,RWF,6,42,283,40,5,0.1,"1,809.00","1,175.85"
SO - 0003947,8/27/2019,RWF,19,18,188,43,2,0.075,"1,118.90",671.34
SO - 0003948,8/27/2019,RWF,6,45,300,31,4,0.05,"1,025.10",697.07
SO - 0003949,8/28/2019,RWF,7,10,2,28,6,0.075,"3,088.70","2,069.43"
SO - 0003950,8/28/2019,RWF,25,43,22,23,4,0.075,978.20,528.23
SO - 0003951,8/28/2019,RWF,17,47,85,9,5,0.15,261.30,177.68
SO - 0003952,8/28/2019,RWF,23,28,59,24,2,0.05,"1,159.10",498.41
SO - 0003953,8/28/2019,RWF,16,16,272,11,8,0.1,"6,197.50","3,594.55"
SO - 0003954,8/28/2019,RWF,18,30,307,10,3,0.2,"5,581.10","3,237.04"
SO - 0003955,8/28/2019,RWF,13,34,83,17,1,0.1,"1,051.90",862.56
SO - 0003956,8/28/2019,RWF,6,26,167,20,6,0.05,221.10,137.08
SO - 0003957,8/28/2019,RWF,21,1,95,27,3,0.05,"3,879.30","2,366.37"
SO - 0003958,8/28/2019,RWF,10,47,119,12,8,0.15,"1,139.00",854.25
SO - 0003959,8/28/2019,RWF,24,33,326,20,5,0.05,938.00,590.94
